,Name,Brand,Price €,ImageUrl,ProductUrl
0,'B-Runner' Sneakers,Balmain,550 €,https://cdn-images.farfetch-contents.com/15/49/20/72/15492072_29198331_300.jpg,https://www.farfetch.com/de/shopping/men/balmain-b-runner-sneakers-item-15492072.aspx
1,'OOO Out of Office' Sneakers,Off-White,390 €,https://cdn-images.farfetch-contents.com/15/28/07/56/15280756_28940014_300.jpg,https://www.farfetch.com/de/shopping/men/off-white-ooo-out-of-office-sneakers-item-15280756.aspx
2,'BOOST 380' Sneakers,adidas YEEZY,352 €,https://cdn-images.farfetch-contents.com/15/64/66/43/15646643_29261668_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-yeezy-boost-380-sneakers-item-15646643.aspx
3,'Track.2 Open' Sneakers,Balenciaga,750 €,https://cdn-images.farfetch-contents.com/15/36/79/62/15367962_29209854_300.jpg,https://www.farfetch.com/de/shopping/men/balenciaga-track2-open-sneakers-item-15367962.aspx
4,Cowboystiefel mit Blockabsatz,Dsquared2,900 €,https://cdn-images.farfetch-contents.com/15/40/59/35/15405935_29254658_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-cowboystiefel-mit-blockabsatz-item-15405935.aspx
5,'Comfort Craftsman' Chelsea-Boots,R.M.Williams,450 €,https://cdn-images.farfetch-contents.com/14/94/73/71/14947371_26342551_300.jpg,https://www.farfetch.com/de/shopping/men/rmwilliams-comfort-craftsman-chelsea-boots-item-14947371.aspx
6,buckle ankle boots,AMIRI,1.180 €,https://cdn-images.farfetch-contents.com/15/82/27/74/15822774_29171651_300.jpg,https://www.farfetch.com/de/shopping/men/amiri-buckle-ankle-boots-item-15822774.aspx
7,'Tread' Chelsea-Boots,Alexander McQueen,690 €,https://cdn-images.farfetch-contents.com/15/77/98/55/15779855_29216245_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-tread-chelsea-boots-item-15779855.aspx
8,Valentino Garavani 'Rockstud' Sneakers,Valentino Garavani,540 €,https://cdn-images.farfetch-contents.com/15/49/66/70/15496670_29235216_300.jpg,https://www.farfetch.com/de/shopping/men/valentino-garavani-valentino-garavani-rockstud-sneakers-item-15496670.aspx
9,'Phantom' Sneakers,Philipp Plein,1.875 €,https://cdn-images.farfetch-contents.com/15/38/90/69/15389069_29234856_300.jpg,https://www.farfetch.com/de/shopping/men/philipp-plein-phantom-sneakers-item-15389069.aspx
10,'OOO Out of Office' Sneakers,Off-White,390 €,https://cdn-images.farfetch-contents.com/15/28/07/55/15280755_28433284_300.jpg,https://www.farfetch.com/de/shopping/men/off-white-ooo-out-of-office-sneakers-item-15280755.aspx
11,'Basketball' High-Top-Sneakers,Maison Margiela,790 €,https://cdn-images.farfetch-contents.com/15/48/79/34/15487934_29158376_300.jpg,https://www.farfetch.com/de/shopping/men/maison-margiela-basketball-high-top-sneakers-item-15487934.aspx
12,'BV Level' Loafer,Bottega Veneta,650 €,https://cdn-images.farfetch-contents.com/15/80/02/71/15800271_29008391_300.jpg,https://www.farfetch.com/de/shopping/men/bottega-veneta-bv-level-loafer-item-15800271.aspx
13,'Comporta' Loafer mit Haken,Edhen Milano,719 €,https://cdn-images.farfetch-contents.com/15/58/88/63/15588863_29191232_300.jpg,https://www.farfetch.com/de/shopping/men/edhen-milano-comporta-loafer-mit-haken-item-15588863.aspx
14,Loafer mit Tabi-Kappe,Maison Margiela,846 €,https://cdn-images.farfetch-contents.com/15/81/92/61/15819261_29064312_300.jpg,https://www.farfetch.com/de/shopping/men/maison-margiela-loafer-mit-tabi-kappe-item-15819261.aspx
15,Loafer mit Quasten,Magnanni,464 €,https://cdn-images.farfetch-contents.com/15/58/94/02/15589402_28880524_300.jpg,https://www.farfetch.com/de/shopping/men/magnanni-loafer-mit-quasten-item-15589402.aspx
16,'Air Jordan 1 High OG Bio Hack' Sneakers,Jordan,419 €,https://cdn-images.farfetch-contents.com/15/81/76/59/15817659_29161806_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-1-high-og-bio-hack-sneakers-item-15817659.aspx
17,'Air Force 1 GORE-TEX' Sneakers,Nike,288 €,https://cdn-images.farfetch-contents.com/15/82/03/82/15820382_29033120_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-force-1-gore-tex-sneakers-item-15820382.aspx
18,'OOO Out of Office' Sneakers,Off-White,390 €,https://cdn-images.farfetch-contents.com/15/28/07/58/15280758_28932371_300.jpg,https://www.farfetch.com/de/shopping/men/off-white-ooo-out-of-office-sneakers-item-15280758.aspx
19,'Rython' Sneakers ,Gucci,790 €,https://cdn-images.farfetch-contents.com/15/84/84/25/15848425_29052497_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-rython-sneakers-item-15848425.aspx
20,'Air Jordan 1 Mid' Sneakers,Jordan,288 €,https://cdn-images.farfetch-contents.com/15/84/84/31/15848431_29216384_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-1-mid-sneakers-item-15848431.aspx
21,'Yeezy Boost 350 V2' Sneakers,adidas YEEZY,623 €,https://cdn-images.farfetch-contents.com/15/47/78/06/15477806_27920430_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-yeezy-yeezy-boost-350-v2-sneakers-item-15477806.aspx
22,'Oversized' Sneakers,Alexander McQueen,450 €,https://cdn-images.farfetch-contents.com/15/63/23/65/15632365_28356149_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-oversized-sneakers-item-15632365.aspx
23,'C-Run 3000' Sneakers,Marcelo Burlon County of Milan,335 €,https://cdn-images.farfetch-contents.com/15/61/50/58/15615058_29050550_300.jpg,https://www.farfetch.com/de/shopping/men/marcelo-burlon-county-of-milan-c-run-3000-sneakers-item-15615058.aspx
24,metal appliqué Oxford shoes,Neil Barrett,394 €,https://cdn-images.farfetch-contents.com/15/83/72/69/15837269_29162787_300.jpg,https://www.farfetch.com/de/shopping/men/neil-barrett-metal-applique-oxford-shoes-item-15837269.aspx
25,Oxford-Schuhe mit Kroko-Effekt,Magnanni,489 €,https://cdn-images.farfetch-contents.com/15/58/88/71/15588871_28854326_300.jpg,https://www.farfetch.com/de/shopping/men/magnanni-oxford-schuhe-mit-kroko-effekt-item-15588871.aspx
26,lace-up shoes,Henderson Baracco,390 €,https://cdn-images.farfetch-contents.com/15/84/20/95/15842095_29271808_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-lace-up-shoes-item-15842095.aspx
27,High-Top-Sneakers mit Einsätzen,Maison Margiela,730 €,https://cdn-images.farfetch-contents.com/15/78/80/12/15788012_28980457_300.jpg,https://www.farfetch.com/de/shopping/men/maison-margiela-high-top-sneakers-mit-einsatzen-item-15788012.aspx
28,'Yeezy Boost 700 MNVN' Sneakers,adidas YEEZY,2.063 €,https://cdn-images.farfetch-contents.com/15/46/44/58/15464458_28660834_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-yeezy-yeezy-boost-700-mnvn-sneakers-item-15464458.aspx
29,'Air Jordan 1 Mid Oakland' Sneakers,Jordan,260 €,https://cdn-images.farfetch-contents.com/15/84/06/39/15840639_29218665_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-1-mid-oakland-sneakers-item-15840639.aspx
30,High-Top-Sneakers mit Lederbesatz,AMI,270 €,https://cdn-images.farfetch-contents.com/15/13/40/94/15134094_26435869_300.jpg,https://www.farfetch.com/de/shopping/men/ami-high-top-sneakers-mit-lederbesatz-item-15134094.aspx
31,Loafer mit Quasten,Magnanni,465 €,https://cdn-images.farfetch-contents.com/15/58/73/04/15587304_28853241_300.jpg,https://www.farfetch.com/de/shopping/men/magnanni-loafer-mit-quasten-item-15587304.aspx
32,'Bruno' Loafer mit runder Kappe,Malone Souliers,443 €,https://cdn-images.farfetch-contents.com/15/82/98/17/15829817_29086984_300.jpg,https://www.farfetch.com/de/shopping/men/malone-souliers-bruno-loafer-mit-runder-kappe-item-15829817.aspx
33,Loafer mit transparentem Absatz,Giuseppe Zanotti,790 €,https://cdn-images.farfetch-contents.com/15/80/73/72/15807372_29010740_300.jpg,https://www.farfetch.com/de/shopping/men/giuseppe-zanotti-loafer-mit-transparentem-absatz-item-15807372.aspx
34,Stiefel mit Plateausohle,Rick Owens DRKSHDW,585 €,https://cdn-images.farfetch-contents.com/14/97/66/30/14976630_25058455_300.jpg,https://www.farfetch.com/de/shopping/men/rick-owens-drkshdw-stiefel-mit-plateausohle-item-14976630.aspx
35,Chelsea-Boots mit Schnalle,1017 ALYX 9SM,774 €,https://cdn-images.farfetch-contents.com/15/80/70/62/15807062_29006285_300.jpg,https://www.farfetch.com/de/shopping/men/1017-alyx-9sm-chelsea-boots-mit-schnalle-item-15807062.aspx
36,'Comfort Turnout' Chelsea-Boots,R.M.Williams,450 €,https://cdn-images.farfetch-contents.com/15/15/02/61/15150261_26342743_300.jpg,https://www.farfetch.com/de/shopping/men/rmwilliams-comfort-turnout-chelsea-boots-item-15150261.aspx
37,High-Top-Sneakers,Givenchy,850 €,https://cdn-images.farfetch-contents.com/15/80/06/15/15800615_28992877_300.jpg,https://www.farfetch.com/de/shopping/men/givenchy-high-top-sneakers-item-15800615.aspx
38,'Trail' Sneakers,Acne Studios,360 €,https://cdn-images.farfetch-contents.com/15/50/18/83/15501883_29108183_300.jpg,https://www.farfetch.com/de/shopping/men/acne-studios-trail-sneakers-item-15501883.aspx
39,Bemalte 'Tabi' High-Top-Sneakers,Maison Margiela,490 €,https://cdn-images.farfetch-contents.com/15/80/74/92/15807492_29015478_300.jpg,https://www.farfetch.com/de/shopping/men/maison-margiela-bemalte-tabi-high-top-sneakers-item-15807492.aspx
40,Flache Sneakers,Comme Des Garçons Homme Plus,628 €,https://cdn-images.farfetch-contents.com/15/78/31/62/15783162_29055142_300.jpg,https://www.farfetch.com/de/shopping/men/comme-des-garcons-homme-plus-flache-sneakers-item-15783162.aspx
41,'Ranger' Bikerstiefel,Maison Margiela,1.390 €,https://cdn-images.farfetch-contents.com/15/77/62/15/15776215_29005855_300.jpg,https://www.farfetch.com/de/shopping/men/maison-margiela-ranger-bikerstiefel-item-15776215.aspx
42,Knöchelhohe Schnürstiefel,Versace,890 €,https://cdn-images.farfetch-contents.com/15/80/73/58/15807358_29010732_300.jpg,https://www.farfetch.com/de/shopping/men/versace-knochelhohe-schnurstiefel-item-15807358.aspx
43,Knöchelhohe Schnürstiefel,Marsèll,798 €,https://cdn-images.farfetch-contents.com/15/73/39/89/15733989_29081494_300.jpg,https://www.farfetch.com/de/shopping/men/marsell-knochelhohe-schnurstiefel-item-15733989.aspx
44,Jimmy Choo x Timberland Schnürstiefel,Jimmy Choo,550 €,https://cdn-images.farfetch-contents.com/15/69/88/48/15698848_28489642_300.jpg,https://www.farfetch.com/de/shopping/men/jimmy-choo-jimmy-choo-x-timberland-schnurstiefel-item-15698848.aspx
45,jordan x Union 'Air Jordan 4 SP' Sneakers,Jordan,2.014 €,https://cdn-images.farfetch-contents.com/15/80/43/68/15804368_29161801_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-jordan-x-union-air-jordan-4-sp-sneakers-item-15804368.aspx
46,'Hexagon' Sneakers,Philipp Plein,650 €,https://cdn-images.farfetch-contents.com/15/54/38/68/15543868_28922222_300.jpg,https://www.farfetch.com/de/shopping/men/philipp-plein-hexagon-sneakers-item-15543868.aspx
47,'Yeezy 350 v2 Israfil' Sneakers,adidas YEEZY,498 €,https://cdn-images.farfetch-contents.com/15/79/86/13/15798613_28931498_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-yeezy-yeezy-350-v2-israfil-sneakers-item-15798613.aspx
48,Prax 01 Sneakers,Prada,590 €,https://cdn-images.farfetch-contents.com/15/79/20/71/15792071_28911765_300.jpg,https://www.farfetch.com/de/shopping/men/prada-prax-01-sneakers-item-15792071.aspx
49,Schnürschuhe mit Profilsohle,Salvatore Ferragamo,595 €,https://cdn-images.farfetch-contents.com/15/46/16/17/15461617_28225144_300.jpg,https://www.farfetch.com/de/shopping/men/salvatore-ferragamo-schnurschuhe-mit-profilsohle-item-15461617.aspx
50,'Wareham' Oxford-Schuhe,Church's,550 €,https://cdn-images.farfetch-contents.com/14/97/45/66/14974566_26602632_300.jpg,https://www.farfetch.com/de/shopping/men/churchs-wareham-oxford-schuhe-item-14974566.aspx
51,Budapester mit Profilsohle,Versace,650 €,https://cdn-images.farfetch-contents.com/14/76/09/65/14760965_23613374_300.jpg,https://www.farfetch.com/de/shopping/men/versace-budapester-mit-profilsohle-item-14760965.aspx
52,'Longwing' Budapester,Thom Browne,1.170 €,https://cdn-images.farfetch-contents.com/14/77/54/94/14775494_24013601_300.jpg,https://www.farfetch.com/de/shopping/men/thom-browne-longwing-budapester-item-14775494.aspx
53,Sock-Sneakers mit Schnürung,Balenciaga,650 €,https://cdn-images.farfetch-contents.com/15/36/55/01/15365501_28850496_300.jpg,https://www.farfetch.com/de/shopping/men/balenciaga-sock-sneakers-mit-schnurung-item-15365501.aspx
54,'Air Jordan 1' Sneakers,Jordan,184 €,https://cdn-images.farfetch-contents.com/15/79/33/46/15793346_28860238_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-1-sneakers-item-15793346.aspx
55,'700 V3' Sneakers,adidas YEEZY,641 €,https://cdn-images.farfetch-contents.com/15/64/29/89/15642989_28871995_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-yeezy-700-v3-sneakers-item-15642989.aspx
56,'Odsy-1000' Sneakers,Off-White,525 €,https://cdn-images.farfetch-contents.com/15/48/62/18/15486218_28844187_300.jpg,https://www.farfetch.com/de/shopping/men/off-white-odsy-1000-sneakers-item-15486218.aspx
57,'Rocco' Stiefel,Eytys,317 €,https://cdn-images.farfetch-contents.com/15/18/57/23/15185723_28837981_300.jpg,https://www.farfetch.com/de/shopping/men/eytys-rocco-stiefel-item-15185723.aspx
58,Knöchelhohe Stiefel,Common Projects,517 €,https://cdn-images.farfetch-contents.com/15/72/92/37/15729237_28820774_300.jpg,https://www.farfetch.com/de/shopping/men/common-projects-knochelhohe-stiefel-item-15729237.aspx
59,Chelsea-Boots mit Profilsohle,Marsèll,898 €,https://cdn-images.farfetch-contents.com/15/70/04/29/15700429_28537098_300.jpg,https://www.farfetch.com/de/shopping/men/marsell-chelsea-boots-mit-profilsohle-item-15700429.aspx
60,Wildlederstiefel mit Bandana,AMIRI,1.180 €,https://cdn-images.farfetch-contents.com/15/67/97/09/15679709_28874485_300.jpg,https://www.farfetch.com/de/shopping/men/amiri-wildlederstiefel-mit-bandana-item-15679709.aspx
61,Loafer mit transparentem Absatz,Giuseppe Zanotti,895 €,https://cdn-images.farfetch-contents.com/15/55/80/08/15558008_28770433_300.jpg,https://www.farfetch.com/de/shopping/men/giuseppe-zanotti-loafer-mit-transparentem-absatz-item-15558008.aspx
62,Loafer mit eckiger Kappe,AMI,395 €,https://cdn-images.farfetch-contents.com/15/13/40/84/15134084_26435773_300.jpg,https://www.farfetch.com/de/shopping/men/ami-loafer-mit-eckiger-kappe-item-15134084.aspx
63,Monk-Schuhe,Moschino,370 €,https://cdn-images.farfetch-contents.com/15/65/73/00/15657300_28428333_300.jpg,https://www.farfetch.com/de/shopping/men/moschino-monk-schuhe-item-15657300.aspx
64,'Parida' Loafer mit Quasten,Gucci,690 €,https://cdn-images.farfetch-contents.com/15/39/28/82/15392882_28600093_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-parida-loafer-mit-quasten-item-15392882.aspx
65,Statement-Stiefel,1017 ALYX 9SM,879 €,https://cdn-images.farfetch-contents.com/15/82/25/91/15822591_29055476_300.jpg,https://www.farfetch.com/de/shopping/men/1017-alyx-9sm-statement-stiefel-item-15822591.aspx
66,Chelsea-Boots,A-COLD-WALL*,607 €,https://cdn-images.farfetch-contents.com/15/77/32/05/15773205_28872541_300.jpg,https://www.farfetch.com/de/shopping/men/a-cold-wall-chelsea-boots-item-15773205.aspx
67,Stiefel mit doppelter Schnalle,AMIRI,910 €,https://cdn-images.farfetch-contents.com/15/78/92/34/15789234_29068604_300.jpg,https://www.farfetch.com/de/shopping/men/amiri-stiefel-mit-doppelter-schnalle-item-15789234.aspx
68,'Wyatt 40' Stiefel,Saint Laurent,695 €,https://cdn-images.farfetch-contents.com/15/51/07/69/15510769_28872250_300.jpg,https://www.farfetch.com/de/shopping/men/saint-laurent-wyatt-40-stiefel-item-15510769.aspx
69,'XXI Vulcanized' High-Top-Sneakers,Marcelo Burlon County of Milan,270 €,https://cdn-images.farfetch-contents.com/15/34/63/63/15346363_28649206_300.jpg,https://www.farfetch.com/de/shopping/men/marcelo-burlon-county-of-milan-xxi-vulcanized-high-top-sneakers-item-15346363.aspx
70,NMD_R1 low-top sneakers,adidas,114 €,https://cdn-images.farfetch-contents.com/15/58/32/68/15583268_28684232_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-nmdr1-low-top-sneakers-item-15583268.aspx
71,Sneakers,Off-White,345 €,https://cdn-images.farfetch-contents.com/15/28/07/51/15280751_28457384_300.jpg,https://www.farfetch.com/de/shopping/men/off-white-sneakers-item-15280751.aspx
72,'Air Max 270' Sneakers,Nike,143 €,https://cdn-images.farfetch-contents.com/15/58/98/64/15589864_28647705_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-270-sneakers-item-15589864.aspx
73,'Air Jordan 12 Retro' Sneakers,Jordan,445 €,https://cdn-images.farfetch-contents.com/15/66/53/11/15665311_28541381_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-12-retro-sneakers-item-15665311.aspx
74,Sneakers mit Kontrasteinsätzen,Maison Margiela,370 €,https://cdn-images.farfetch-contents.com/15/65/23/01/15652301_28406601_300.jpg,https://www.farfetch.com/de/shopping/men/maison-margiela-sneakers-mit-kontrasteinsatzen-item-15652301.aspx
75,'Open' Sneakers,Valentino Garavani,490 €,https://cdn-images.farfetch-contents.com/15/68/29/94/15682994_28649244_300.jpg,https://www.farfetch.com/de/shopping/men/valentino-garavani-open-sneakers-item-15682994.aspx
76,'Air Max 90 Supernova Galaxy' Sneakers,Nike,281 €,https://cdn-images.farfetch-contents.com/15/57/18/38/15571838_28680772_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-90-supernova-galaxy-sneakers-item-15571838.aspx
77,'BV Stilt' Loafer,Bottega Veneta,790 €,https://cdn-images.farfetch-contents.com/15/33/74/46/15337446_28811886_300.jpg,https://www.farfetch.com/de/shopping/men/bottega-veneta-bv-stilt-loafer-item-15337446.aspx
78,Loafer mit eckiger Kappe,Prada,750 €,https://cdn-images.farfetch-contents.com/15/62/20/51/15622051_28112042_300.jpg,https://www.farfetch.com/de/shopping/men/prada-loafer-mit-eckiger-kappe-item-15622051.aspx
79,Derby-Schuhe mit dicker Sohle,Marsèll,898 €,https://cdn-images.farfetch-contents.com/15/54/78/60/15547860_29285180_300.jpg,https://www.farfetch.com/de/shopping/men/marsell-derby-schuhe-mit-dicker-sohle-item-15547860.aspx
80,'Shannon' Derby-Schuhe,Church's,690 €,https://cdn-images.farfetch-contents.com/15/04/56/75/15045675_28829064_300.jpg,https://www.farfetch.com/de/shopping/men/churchs-shannon-derby-schuhe-item-15045675.aspx
81,'Ultraboost MTL' Sneakers,adidas,192 €,https://cdn-images.farfetch-contents.com/15/69/63/17/15696317_28541463_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-ultraboost-mtl-sneakers-item-15696317.aspx
82,'Air Jordan 1 Mid SE' Sneakers,Jordan,202 €,https://cdn-images.farfetch-contents.com/15/72/52/39/15725239_28582401_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-1-mid-se-sneakers-item-15725239.aspx
83,Valentino Garavani 'Rockrunner Plus' Sneakers,Valentino Garavani,650 €,https://cdn-images.farfetch-contents.com/15/68/87/67/15688767_28577370_300.jpg,https://www.farfetch.com/de/shopping/men/valentino-garavani-valentino-garavani-rockrunner-plus-sneakers-item-15688767.aspx
84,'Money Beast' Sneakers mit Flammen,Philipp Plein,4.998 €,https://cdn-images.farfetch-contents.com/15/54/39/76/15543976_27895857_300.jpg,https://www.farfetch.com/de/shopping/men/philipp-plein-money-beast-sneakers-mit-flammen-item-15543976.aspx
85,'BV Tire' Stiefel,Bottega Veneta,850 €,https://cdn-images.farfetch-contents.com/15/70/10/09/15701009_28706902_300.jpg,https://www.farfetch.com/de/shopping/men/bottega-veneta-bv-tire-stiefel-item-15701009.aspx
86,Adieu Paris x Études Chelsea-Boots,Adieu Paris,385 €,https://cdn-images.farfetch-contents.com/15/48/57/20/15485720_28514788_300.jpg,https://www.farfetch.com/de/shopping/men/adieu-paris-adieu-paris-x-etudes-chelsea-boots-item-15485720.aspx
87,Stiefel mit Kontrastsohle,Dsquared2,535 €,https://cdn-images.farfetch-contents.com/14/97/66/81/14976681_24999841_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-stiefel-mit-kontrastsohle-item-14976681.aspx
88,Stiefel mit geriffelter Sohle,Marsèll,798 €,https://cdn-images.farfetch-contents.com/15/54/78/44/15547844_28100324_300.jpg,https://www.farfetch.com/de/shopping/men/marsell-stiefel-mit-geriffelter-sohle-item-15547844.aspx
89,'Ace' High-Top-Sneakers,Gucci,570 €,https://cdn-images.farfetch-contents.com/15/39/29/80/15392980_28794869_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-ace-high-top-sneakers-item-15392980.aspx
90,Sneakers mit Schnürung,Santoni,364 €,https://cdn-images.farfetch-contents.com/15/08/81/34/15088134_28513184_300.jpg,https://www.farfetch.com/de/shopping/men/santoni-sneakers-mit-schnurung-item-15088134.aspx
91,Sneakers mit Schnürung,Santoni,381 €,https://cdn-images.farfetch-contents.com/15/08/82/25/15088225_28444695_300.jpg,https://www.farfetch.com/de/shopping/men/santoni-sneakers-mit-schnurung-item-15088225.aspx
92,'Monaco' Sneakers,Moncler,345 €,https://cdn-images.farfetch-contents.com/15/46/25/88/15462588_29198416_300.jpg,https://www.farfetch.com/de/shopping/men/moncler-monaco-sneakers-item-15462588.aspx
93,'Replica' Sneakers,Maison Margiela,370 €,https://cdn-images.farfetch-contents.com/15/38/07/19/15380719_27493511_300.jpg,https://www.farfetch.com/de/shopping/men/maison-margiela-replica-sneakers-item-15380719.aspx
94,'Clean 90' Sneakers,Axel Arigato,188 €,https://cdn-images.farfetch-contents.com/15/25/91/03/15259103_27933912_300.jpg,https://www.farfetch.com/de/shopping/men/axel-arigato-clean-90-sneakers-item-15259103.aspx
95,Gestreifte 'New Monaco' Sneakers,Moncler,355 €,https://cdn-images.farfetch-contents.com/15/46/08/18/15460818_28709287_300.jpg,https://www.farfetch.com/de/shopping/men/moncler-gestreifte-new-monaco-sneakers-item-15460818.aspx
96,'Old Skool 36 DX' Sneakers,Vans,76 €,https://cdn-images.farfetch-contents.com/14/19/09/14/14190914_23441224_300.jpg,https://www.farfetch.com/de/shopping/men/vans-old-skool-36-dx-sneakers-item-14190914.aspx
97,Y-3 x Pharrell Williams '0 to 60' Sneakers,adidas,213 €,https://cdn-images.farfetch-contents.com/15/36/44/67/15364467_27025510_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-y-3-x-pharrell-williams-0-to-60-sneakers-item-15364467.aspx
98,Sneakers mit Zehenkappe,Axel Arigato,195 €,https://cdn-images.farfetch-contents.com/14/09/30/62/14093062_18859227_300.jpg,https://www.farfetch.com/de/shopping/men/axel-arigato-sneakers-mit-zehenkappe-item-14093062.aspx
99,'Nizza' Sneakers,adidas,111 €,https://cdn-images.farfetch-contents.com/15/50/06/28/15500628_27942839_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-nizza-sneakers-item-15500628.aspx
100,'Rockrunner' Sneakers,Valentino Garavani,610 €,https://cdn-images.farfetch-contents.com/13/57/19/06/13571906_29417590_300.jpg,https://www.farfetch.com/de/shopping/men/valentino-garavani-rockrunner-sneakers-item-13571906.aspx
101,"""Tennis"" Sneakers ",Dsquared2,350 €,https://cdn-images.farfetch-contents.com/15/42/60/10/15426010_27696186_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-tennis-sneakers-item-15426010.aspx
102,Furious Rider Ace Element sneakers,Li-Ning,147 €,https://cdn-images.farfetch-contents.com/15/39/94/11/15399411_28711937_300.jpg,https://www.farfetch.com/de/shopping/men/li-ning-furious-rider-ace-element-sneakers-item-15399411.aspx
103,Klassische Sneakers,Versace,420 €,https://cdn-images.farfetch-contents.com/15/36/65/51/15366551_28605917_300.jpg,https://www.farfetch.com/de/shopping/men/versace-klassische-sneakers-item-15366551.aspx
104,adidas x 424 'SC Premiere' Sneakers,adidas,141 €,https://cdn-images.farfetch-contents.com/14/77/05/28/14770528_26997359_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-adidas-x-424-sc-premiere-sneakers-item-14770528.aspx
105,'X 032C white Salvapor Yung 2' Sneakers,adidas by 032c,176 €,https://cdn-images.farfetch-contents.com/14/21/75/75/14217575_24350080_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-by-032c-x-032c-white-salvapor-yung-2-sneakers-item-14217575.aspx
106,Response TR STMT sneakers,adidas,106 €,https://cdn-images.farfetch-contents.com/14/92/88/97/14928897_28708755_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-response-tr-stmt-sneakers-item-14928897.aspx
107,'Achilles' Sneakers,Common Projects,400 €,https://cdn-images.farfetch-contents.com/15/21/08/61/15210861_28828890_300.jpg,https://www.farfetch.com/de/shopping/men/common-projects-achilles-sneakers-item-15210861.aspx
108,'OG-056VHL' Pantoletten,Suicoke,264 €,https://cdn-images.farfetch-contents.com/15/49/20/43/15492043_28988215_300.jpg,https://www.farfetch.com/de/shopping/men/suicoke-og-056vhl-pantoletten-item-15492043.aspx
109,'New Monaco' Sneakers,Moncler,335 €,https://cdn-images.farfetch-contents.com/15/46/09/72/15460972_28603131_300.jpg,https://www.farfetch.com/de/shopping/men/moncler-new-monaco-sneakers-item-15460972.aspx
110,adidas x Human Made 'Stan Smith' Sneakers,adidas,138 €,https://cdn-images.farfetch-contents.com/15/46/68/80/15466880_28444716_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-adidas-x-human-made-stan-smith-sneakers-item-15466880.aspx
111,'New Monaco' Sneakers,Moncler,355 €,https://cdn-images.farfetch-contents.com/15/46/14/69/15461469_28261462_300.jpg,https://www.farfetch.com/de/shopping/men/moncler-new-monaco-sneakers-item-15461469.aspx
112,'Daymaster' Sneakers,Dolce & Gabbana,676 €,https://cdn-images.farfetch-contents.com/14/94/86/70/14948670_26083369_300.jpg,https://www.farfetch.com/de/shopping/men/dolce-gabbana-daymaster-sneakers-item-14948670.aspx
113,Knöchelhohe Bikerstiefel,Givenchy,895 €,https://cdn-images.farfetch-contents.com/14/14/76/56/14147656_23212046_300.jpg,https://www.farfetch.com/de/shopping/men/givenchy-knochelhohe-bikerstiefel-item-14147656.aspx
114,'Fusion' Sneakers,Maison Margiela,1.250 €,https://cdn-images.farfetch-contents.com/15/38/05/68/15380568_27466338_300.jpg,https://www.farfetch.com/de/shopping/men/maison-margiela-fusion-sneakers-item-15380568.aspx
115,Club C 85 low-top sneakers,Reebok,71 €,https://cdn-images.farfetch-contents.com/15/39/28/54/15392854_28706634_300.jpg,https://www.farfetch.com/de/shopping/men/reebok-club-c-85-low-top-sneakers-item-15392854.aspx
116,'Everest' Hiking-Boots,Diemme,500 €,https://cdn-images.farfetch-contents.com/14/12/63/97/14126397_21101147_300.jpg,https://www.farfetch.com/de/shopping/men/diemme-everest-hiking-boots-item-14126397.aspx
117,Stiefel mit Schnürung,Prada,790 €,https://cdn-images.farfetch-contents.com/14/10/72/68/14107268_20184316_300.jpg,https://www.farfetch.com/de/shopping/men/prada-stiefel-mit-schnurung-item-14107268.aspx
